task_id,file,worker,status,mano_cua_status,mano_cua_result,total_steps,compliance,compliance_issues,has_trajectory,trajectory_match,match_confidence,is_duplicate,grade
org-chart-69,worker-09/org-chart-69.json,worker-09,completed,COMPLETED,unclear,20,fail,#9,yes,match,,yes,C
padloc-369,worker-09/padloc-369.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
padloc-552,worker-09/padloc-552.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
photon-532,worker-09/photon-532.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
photon-546,worker-09/photon-546.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
photon-555,worker-09/photon-555.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
photon-614,worker-09/photon-614.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
photon-668,worker-09/photon-668.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
photon-705,worker-09/photon-705.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
planka-1350,worker-09/planka-1350.json,worker-09,completed,COMPLETED,unclear,13,pass,,yes,match,,no,A
preact-2949,worker-09/preact-2949.json,worker-09,completed,COMPLETED,unclear,24,fail,"#6, #14",no,N/A,,no,D
preact-4111,worker-09/preact-4111.json,worker-09,completed,COMPLETED,unclear,24,fail,"#6, #14",no,N/A,,no,D
preact-4422,worker-09/preact-4422.json,worker-09,completed,COMPLETED,unclear,23,fail,"#6, #14",no,N/A,,no,D
preact-4716,worker-09/preact-4716.json,worker-09,failed,,,,warn,#14,N/A,N/A,,no,A
preact-pr4969,worker-09/preact-pr4969.json,worker-09,failed,,,,warn,#14,N/A,N/A,,no,A
preact-pr4975,worker-09/preact-pr4975.json,worker-09,failed,,,,warn,#14,N/A,N/A,,no,A
preact-pr5026,worker-09/preact-pr5026.json,worker-09,failed,,,,warn,#14,N/A,N/A,,no,A
preact-pr5067,worker-09/preact-pr5067.json,worker-09,failed,,,,warn,#14,N/A,N/A,,no,A
qb-web-105,worker-09/qb-web-105.json,worker-09,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
qb-web-pr143,worker-09/qb-web-pr143.json,worker-09,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
react-datetime-picker-156,worker-09/react-datetime-picker-156.json,worker-09,completed,STOPPED,unclear,19,pass,,no_result_desc,N/A,,no,D
react-datetime-picker-180,worker-09/react-datetime-picker-180.json,worker-09,completed,STOPPED,normal,18,pass,,yes,mismatch,,no,A
react-datetime-picker-39,worker-09/react-datetime-picker-39.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-datetime-picker-40,worker-09/react-datetime-picker-40.json,worker-09,completed,STOPPED,normal,18,pass,,no_result_desc,N/A,,no,D
react-datetime-picker-81,worker-09/react-datetime-picker-81.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-datetime-picker-pr132,worker-09/react-datetime-picker-pr132.json,worker-09,completed,COMPLETED,abnormal,9,pass,,yes,match,,no,A
react-grid-layout-918,worker-09/react-grid-layout-918.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-hot-toast-10,worker-09/react-hot-toast-10.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-hot-toast-101,worker-09/react-hot-toast-101.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-hot-toast-27,worker-09/react-hot-toast-27.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-hot-toast-45,worker-09/react-hot-toast-45.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-hot-toast-50,worker-09/react-hot-toast-50.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-page-1140,worker-09/react-page-1140.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-page-1175,worker-09/react-page-1175.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-page-1262,worker-09/react-page-1262.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-page-838,worker-09/react-page-838.json,worker-09,completed,COMPLETED,normal,25,pass,,yes,match,,no,A
react-page-962,worker-09/react-page-962.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-photo-studio-112,worker-09/react-photo-studio-112.json,worker-09,completed,COMPLETED,normal,23,pass,,yes,match,,no,A
react-photo-studio-113,worker-09/react-photo-studio-113.json,worker-09,completed,STOPPED,unclear,45,pass,,yes,match,,no,A
react-photo-studio-118,worker-09/react-photo-studio-118.json,worker-09,completed,TIMEOUT,normal,49,pass,,yes,match,,no,A
react-photo-studio-79,worker-09/react-photo-studio-79.json,worker-09,completed,TIMEOUT,unclear,43,pass,,yes,match,,no,A
react-toastify-316,worker-09/react-toastify-316.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-toastify-345,worker-09/react-toastify-345.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-toastify-363,worker-09/react-toastify-363.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
react-toastify-577,worker-09/react-toastify-577.json,worker-09,completed,COMPLETED,abnormal,31,pass,,yes,match,,no,A
rich-markdown-editor-416,worker-09/rich-markdown-editor-416.json,worker-09,completed,COMPLETED,normal,64,pass,,yes,match,,no,A
rich-markdown-editor-440,worker-09/rich-markdown-editor-440.json,worker-09,completed,COMPLETED,abnormal,61,pass,,yes,match,,no,A
rich-markdown-editor-462,worker-09/rich-markdown-editor-462.json,worker-09,completed,COMPLETED,abnormal,26,pass,,yes,match,,no,A
robots-269,worker-09/robots-269.json,worker-09,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
runbox7-1200,worker-09/runbox7-1200.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
shadcn-admin-134,worker-09/shadcn-admin-134.json,worker-09,completed,COMPLETED,abnormal,15,fail,#9,yes,match,,yes,C
shadcn-admin-136,worker-09/shadcn-admin-136.json,worker-09,completed,COMPLETED,normal,28,fail,#9,yes,match,,yes,C
shadcn-solid-122,worker-09/shadcn-solid-122.json,worker-09,completed,COMPLETED,abnormal,6,pass,,yes,match,,no,A
shadcn-solid-77,worker-09/shadcn-solid-77.json,worker-09,completed,COMPLETED,abnormal,26,pass,,yes,match,,no,A
shadcn-ui-expansions-171,worker-09/shadcn-ui-expansions-171.json,worker-09,completed,COMPLETED,normal,15,fail,#9,yes,match,,yes,C
shadcn-ui-expansions-205,worker-09/shadcn-ui-expansions-205.json,worker-09,completed,COMPLETED,normal,7,fail,#9,yes,match,,yes,C
shikwasa-44,worker-09/shikwasa-44.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
shopware-pwa-1926,worker-09/shopware-pwa-1926.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
static-cms-1069,worker-09/static-cms-1069.json,worker-09,completed,COMPLETED,normal,18,pass,,yes,match,,no,A
static-cms-781,worker-09/static-cms-781.json,worker-09,completed,COMPLETED,abnormal,24,pass,,yes,match,,no,A
static-cms-815,worker-09/static-cms-815.json,worker-09,completed,COMPLETED,abnormal,22,pass,,yes,match,,no,A
static-cms-844,worker-09/static-cms-844.json,worker-09,completed,COMPLETED,abnormal,15,pass,,yes,match,,no,A
static-cms-853,worker-09/static-cms-853.json,worker-09,completed,COMPLETED,normal,61,pass,,yes,match,,no,A
static-cms-854,worker-09/static-cms-854.json,worker-09,completed,COMPLETED,abnormal,53,pass,,yes,match,,no,A
static-cms-879,worker-09/static-cms-879.json,worker-09,completed,COMPLETED,abnormal,48,pass,,yes,match,,no,A
static-cms-926,worker-09/static-cms-926.json,worker-09,completed,COMPLETED,normal,18,pass,,yes,match,,no,A
static-cms-931,worker-09/static-cms-931.json,worker-09,completed,COMPLETED,abnormal,6,pass,,yes,match,,no,A
static-cms-937,worker-09/static-cms-937.json,worker-09,completed,COMPLETED,abnormal,21,pass,,yes,match,,no,A
static-cms-943,worker-09/static-cms-943.json,worker-09,completed,COMPLETED,normal,10,pass,,yes,match,,no,A
text-to-cad-ui-137,worker-09/text-to-cad-ui-137.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
tiny-editor-108,worker-09/tiny-editor-108.json,worker-09,completed,COMPLETED,reproduced,30,fail,"#5, #6, #14",no,N/A,,no,D
tiny-editor-156,worker-09/tiny-editor-156.json,worker-09,completed,COMPLETED,unclear,15,fail,"#6, #14",no,N/A,,no,D
tiny-editor-173,worker-09/tiny-editor-173.json,worker-09,completed,COMPLETED,unclear,47,fail,"#6, #14",no,N/A,,no,D
tiny-editor-197,worker-09/tiny-editor-197.json,worker-09,completed,COMPLETED,unclear,38,fail,"#6, #14",no,N/A,,no,D
tiny-editor-201,worker-09/tiny-editor-201.json,worker-09,completed,FAILED,unclear,0,fail,"#6, #14",no,N/A,,no,D
tiny-editor-294,worker-09/tiny-editor-294.json,worker-09,completed,FAILED,unclear,0,fail,"#6, #14",no,N/A,,no,D
tiny-editor-417,worker-09/tiny-editor-417.json,worker-09,completed,FAILED,unclear,0,fail,"#6, #14",no,N/A,,no,D
tiny-editor-92,worker-09/tiny-editor-92.json,worker-09,completed,COMPLETED,unclear,19,pass,,yes,match,,no,A
tracktor-47,worker-09/tracktor-47.json,worker-09,completed,COMPLETED,abnormal,2,pass,,yes,match,,no,A
tracktor-pr139,worker-09/tracktor-pr139.json,worker-09,completed,TIMEOUT,unclear,21,pass,,no,N/A,,no,D
umbrel-dashboard-101,worker-09/umbrel-dashboard-101.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
umbrel-dashboard-143,worker-09/umbrel-dashboard-143.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
umbrel-dashboard-183,worker-09/umbrel-dashboard-183.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
umbrel-dashboard-198,worker-09/umbrel-dashboard-198.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
universal-11,worker-09/universal-11.json,worker-09,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
universal-14,worker-09/universal-14.json,worker-09,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
vscode-markdown-editor-pr144,worker-09/vscode-markdown-editor-pr144.json,worker-09,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
vue-pdf-125,worker-09/vue-pdf-125.json,worker-09,completed,KILLED,unclear,58,pass,,no,N/A,,no,D
vue-pdf-168,worker-09/vue-pdf-168.json,worker-09,completed,COMPLETED,unclear,27,pass,,yes,match,,no,A
vue-pdf-99,worker-09/vue-pdf-99.json,worker-09,completed,COMPLETED,abnormal,68,pass,,yes,match,,no,A
vuefinder-pr154,worker-09/vuefinder-pr154.json,worker-09,completed,STOPPED,normal,18,pass,,no_result_desc,N/A,,no,D
vuefinder-pr158,worker-09/vuefinder-pr158.json,worker-09,completed,COMPLETED,abnormal,14,pass,,yes,match,,no,A
vuefinder-pr21,worker-09/vuefinder-pr21.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
vuefinder-pr35,worker-09/vuefinder-pr35.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
vuefinder-pr49,worker-09/vuefinder-pr49.json,worker-09,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
vuefinder-pr8,worker-09/vuefinder-pr8.json,worker-09,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
vuetable-2-pr17,worker-09/vuetable-2-pr17.json,worker-09,completed,STOPPED,unclear,18,pass,,no_result_desc,N/A,,no,D
vuetable-2-pr266,worker-09/vuetable-2-pr266.json,worker-09,completed,STOPPED,unclear,16,pass,,yes,match,,no,A
vuetable-2-pr66,worker-09/vuetable-2-pr66.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
vuetable-2-pr9,worker-09/vuetable-2-pr9.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-106,worker-09/wanderlust-106.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-121,worker-09/wanderlust-121.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-165,worker-09/wanderlust-165.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-257,worker-09/wanderlust-257.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-258,worker-09/wanderlust-258.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-275,worker-09/wanderlust-275.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-397,worker-09/wanderlust-397.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-80,worker-09/wanderlust-80.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-81,worker-09/wanderlust-81.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
wanderlust-98,worker-09/wanderlust-98.json,worker-09,failed,,,,pass,,N/A,N/A,,no,A
website-4366,worker-09/website-4366.json,worker-09,completed,COMPLETED,normal,14,pass,,yes,mismatch,,no,A
BongoCat-431,worker-fabrice/BongoCat-431.json,worker-fabrice,completed,COMPLETED,abnormal,11,fail,#9,yes,match,,yes,C
CopilotKit-2543,worker-fabrice/CopilotKit-2543.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
Dante-128,worker-fabrice/Dante-128.json,worker-fabrice,failed,,,,fail,#9,N/A,N/A,,yes,C
ESPConnect-pr137,worker-fabrice/ESPConnect-pr137.json,worker-fabrice,PARSE_ERROR,,,,fail,#1 JSON不可解析,no,N/A,,no,C
KaibanJS-215,worker-fabrice/KaibanJS-215.json,worker-fabrice,completed,COMPLETED,unclear,34,fail,#6,no,N/A,,no,D
L7-2445,worker-fabrice/L7-2445.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
Markpad-21,worker-fabrice/Markpad-21.json,worker-fabrice,completed,COMPLETED,unclear,101,fail,"#9, #10",yes,match,,yes,C
Notpad-195,worker-fabrice/Notpad-195.json,worker-fabrice,completed,COMPLETED,abnormal,6,pass,,yes,match,,no,A
PandoraAI-68,worker-fabrice/PandoraAI-68.json,worker-fabrice,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
PeaNUT-35,worker-fabrice/PeaNUT-35.json,worker-fabrice,completed,COMPLETED,normal,43,pass,,yes,match,,no,A
Piped-3715,worker-fabrice/Piped-3715.json,worker-fabrice,completed,COMPLETED,unclear,48,fail,#9,yes,match,,yes,C
Systemizer-pr1,worker-fabrice/Systemizer-pr1.json,worker-fabrice,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
accounts-ui-191,worker-fabrice/accounts-ui-191.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
accounts-ui-203,worker-fabrice/accounts-ui-203.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
accounts-ui-204,worker-fabrice/accounts-ui-204.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
angular-datepicker-103,worker-fabrice/angular-datepicker-103.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
angularx-social-login-pr680,worker-fabrice/angularx-social-login-pr680.json,worker-fabrice,completed,ERROR,abnormal,44,pass,,yes,match,,no,A
animate-ui-129,worker-fabrice/animate-ui-129.json,worker-fabrice,completed,STOPPED_BY_USER,unclear,31,pass,,yes,match,,no,A
batnoter-65,worker-fabrice/batnoter-65.json,worker-fabrice,completed,COMPLETED,unclear,67,pass,,yes,match,,no,A
batnoter-89,worker-fabrice/batnoter-89.json,worker-fabrice,completed,COMPLETED,unclear,216,warn,#10,yes,match,,no,B
betaflight-configurator-4900,worker-fabrice/betaflight-configurator-4900.json,worker-fabrice,completed,COMPLETED,abnormal,114,warn,#10,yes,match,,no,B
commercejs-nextjs-demo-store-130,worker-fabrice/commercejs-nextjs-demo-store-130.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-156,worker-fabrice/commercejs-nextjs-demo-store-156.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-175,worker-fabrice/commercejs-nextjs-demo-store-175.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-221,worker-fabrice/commercejs-nextjs-demo-store-221.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-40,worker-fabrice/commercejs-nextjs-demo-store-40.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-59,worker-fabrice/commercejs-nextjs-demo-store-59.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-85,worker-fabrice/commercejs-nextjs-demo-store-85.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-88,worker-fabrice/commercejs-nextjs-demo-store-88.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
commercejs-nextjs-demo-store-93,worker-fabrice/commercejs-nextjs-demo-store-93.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
fluid-player-452,worker-fabrice/fluid-player-452.json,worker-fabrice,completed,COMPLETED,abnormal,18,pass,,yes,match,,no,A
fluid-player-486,worker-fabrice/fluid-player-486.json,worker-fabrice,completed,COMPLETED,normal,20,pass,,yes,match,,no,A
gitlight-66,worker-fabrice/gitlight-66.json,worker-fabrice,completed,COMPLETED,abnormal,6,pass,,yes,match,,no,A
ide-9,worker-fabrice/ide-9.json,worker-fabrice,completed,KILLED,unclear,176,warn,#10,no,N/A,,no,D
kepler.gl-2369,worker-fabrice/kepler.gl-2369.json,worker-fabrice,completed,COMPLETED,abnormal,19,pass,,yes,match,,no,A
kepler.gl-3045,worker-fabrice/kepler.gl-3045.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
kepler.gl-3346,worker-fabrice/kepler.gl-3346.json,worker-fabrice,completed,COMPLETED,abnormal,23,pass,,yes,match,,no,A
learn.svelte.dev-392,worker-fabrice/learn.svelte.dev-392.json,worker-fabrice,completed,COMPLETED,abnormal,25,pass,,yes,match,,no,A
mafl-123,worker-fabrice/mafl-123.json,worker-fabrice,completed,COMPLETED,normal,14,pass,,yes,match,,no,A
maputnik-1524,worker-fabrice/maputnik-1524.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
media-chrome-1017,worker-fabrice/media-chrome-1017.json,worker-fabrice,completed,COMPLETED,normal,101,warn,#10,yes,match,,no,B
media-chrome-697,worker-fabrice/media-chrome-697.json,worker-fabrice,completed,STOPPED,unclear,181,warn,#10,no,N/A,,no,D
media-chrome-750,worker-fabrice/media-chrome-750.json,worker-fabrice,completed,COMPLETED,unclear,45,pass,,yes,match,,no,A
media-chrome-772,worker-fabrice/media-chrome-772.json,worker-fabrice,completed,COMPLETED,unclear,30,pass,,yes,match,,no,A
medium-editor-1047,worker-fabrice/medium-editor-1047.json,worker-fabrice,completed,COMPLETED,normal,39,fail,#9,yes,match,,yes,C
meli-184,worker-fabrice/meli-184.json,worker-fabrice,failed,,,,fail,#7,N/A,N/A,,no,C
mint-ui-307,worker-fabrice/mint-ui-307.json,worker-fabrice,completed,COMPLETED,abnormal,45,pass,,yes,match,,no,A
mint-ui-776,worker-fabrice/mint-ui-776.json,worker-fabrice,completed,COMPLETED,abnormal,56,pass,,yes,match,,no,A
multiple-select-511,worker-fabrice/multiple-select-511.json,worker-fabrice,completed,COMPLETED,abnormal,57,pass,,yes,match,,no,A
ngx-sortablejs-pr168,worker-fabrice/ngx-sortablejs-pr168.json,worker-fabrice,failed,,,,fail,#7,N/A,N/A,,no,C
nuxt-21,worker-fabrice/nuxt-21.json,worker-fabrice,completed,COMPLETED,normal,26,pass,,yes,match,,no,A
nuxt-33,worker-fabrice/nuxt-33.json,worker-fabrice,completed,COMPLETED,normal,108,warn,#10,yes,match,,no,B
nuxt-46,worker-fabrice/nuxt-46.json,worker-fabrice,completed,COMPLETED,abnormal,27,pass,,yes,match,,no,A
nuxt-multi-cache-pr26,worker-fabrice/nuxt-multi-cache-pr26.json,worker-fabrice,completed,COMPLETED,abnormal,13,pass,,yes,match,,no,A
nuxt-studio-149,worker-fabrice/nuxt-studio-149.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
nuxt-studio-81,worker-fabrice/nuxt-studio-81.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
obsidian-plugin-pr195,worker-fabrice/obsidian-plugin-pr195.json,worker-fabrice,failed,,,,fail,#7,N/A,N/A,,no,C
openclaw-nerve-23,worker-fabrice/openclaw-nerve-23.json,worker-fabrice,completed,COMPLETED,unclear,12,pass,,yes,match,,no,A
photon-342,worker-fabrice/photon-342.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
photon-478,worker-fabrice/photon-478.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
pramuka-id-pr69,worker-fabrice/pramuka-id-pr69.json,worker-fabrice,completed,COMPLETED,abnormal,16,pass,,yes,match,,no,A
puppetry-pr79,worker-fabrice/puppetry-pr79.json,worker-fabrice,failed,,,,fail,#7,N/A,N/A,,no,C
react-editext-pr117,worker-fabrice/react-editext-pr117.json,worker-fabrice,completed,COMPLETED,normal,12,pass,,yes,match,,no,A
react-modern-calendar-datepicker-88,worker-fabrice/react-modern-calendar-datepicker-88.json,worker-fabrice,completed,STOPPED_BY_USER,unclear,74,pass,,yes,match,,no,A
reactgrid-302,worker-fabrice/reactgrid-302.json,worker-fabrice,completed,ERROR,unclear,108,warn,#10,yes,error,,no,B
revue-draggable-162,worker-fabrice/revue-draggable-162.json,worker-fabrice,completed,COMPLETED,unclear,76,pass,,yes,match,,no,A
script-lab-609,worker-fabrice/script-lab-609.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
sophosia-129,worker-fabrice/sophosia-129.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
svelte-jsoneditor-110,worker-fabrice/svelte-jsoneditor-110.json,worker-fabrice,completed,COMPLETED,normal,9,pass,,yes,match,,no,A
svelte-jsoneditor-131,worker-fabrice/svelte-jsoneditor-131.json,worker-fabrice,completed,ERROR,unclear,52,pass,,yes,match,,no,A
svelte-jsoneditor-499,worker-fabrice/svelte-jsoneditor-499.json,worker-fabrice,completed,COMPLETED,normal,12,pass,,yes,match,,no,A
svelte-jsoneditor-pr184,worker-fabrice/svelte-jsoneditor-pr184.json,worker-fabrice,completed,ERROR,unclear,90,warn,#10,no_result_desc,N/A,,no,D
svelte-jsoneditor-pr471,worker-fabrice/svelte-jsoneditor-pr471.json,worker-fabrice,completed,COMPLETED,normal,11,pass,,yes,match,,no,A
svelte-jsoneditor-pr62,worker-fabrice/svelte-jsoneditor-pr62.json,worker-fabrice,completed,COMPLETED,abnormal,10,pass,,yes,match,,no,A
svelte-jsoneditor-pr73,worker-fabrice/svelte-jsoneditor-pr73.json,worker-fabrice,completed,COMPLETED,normal,31,fail,#6,no,N/A,,no,D
svelte-jsoneditor-pr83,worker-fabrice/svelte-jsoneditor-pr83.json,worker-fabrice,completed,COMPLETED,abnormal,56,pass,,yes,match,,no,A
svelteui-207,worker-fabrice/svelteui-207.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
svelteui-215,worker-fabrice/svelteui-215.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
svelteui-217,worker-fabrice/svelteui-217.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
svelteui-230,worker-fabrice/svelteui-230.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
svelteui-241,worker-fabrice/svelteui-241.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
svelteui-258,worker-fabrice/svelteui-258.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
svelteui-275,worker-fabrice/svelteui-275.json,worker-fabrice,failed,,,,pass,,N/A,N/A,,no,A
vcal-340,worker-fabrice/vcal-340.json,worker-fabrice,completed,COMPLETED,abnormal,98,warn,#10,yes,match,,no,B
vcal-344,worker-fabrice/vcal-344.json,worker-fabrice,completed,COMPLETED,normal,25,pass,,yes,match,,no,A
vcal-350,worker-fabrice/vcal-350.json,worker-fabrice,completed,COMPLETED,normal,76,pass,,yes,mismatch,,no,A
